scope,first_design_id,first_partition,second_design_id,second_partition,normalized_distance
stage_a_to_original,SA-D016,development,D013,,0.50795171463672462
stage_a_to_original,SA-D016,development,D014,,0.30672218140118274
stage_a_to_original,SA-D016,development,D015,,0.41229678221125243
stage_a_to_original,SA-D016,development,D016,,0.752122538555271
stage_a_to_original,SA-D016,development,D017,,0.92242744230308504
stage_a_to_original,SA-D016,development,D018,,0.73579877424842899
stage_a_to_original,SA-D016,development,D019,,0.7653963768173222
stage_a_to_original,SA-D016,development,D020,,0.84054746335242936
stage_a_to_original,SA-D016,development,D021,,0.49050263850096076
stage_a_to_original,SA-D016,development,D022,,0.63340280742524646
stage_a_to_original,SA-D016,development,D023,,0.7051538303446292
stage_a_to_original,SA-D016,development,D024,,0.96067382451168315
stage_a_to_original,SA-D016,development,D025,,0.800317118989476
stage_a_to_original,SA-D016,development,D026,,0.38181168049262632
stage_a_to_original,SA-D016,development,D027,,0.94979334148136507
stage_a_to_original,SA-D016,development,D028,,0.69274218406919763
stage_a_to_original,SA-D016,development,D029,,0.70652244090670391
stage_a_to_original,SA-D016,development,D030,,0.77575353072595443
stage_a_to_original,SA-D016,development,D031,,0.77456933084925161
stage_a_to_original,SA-D016,development,D032,,0.74331212680482306
stage_a_to_original,SA-D016,development,D033,,0.9126425705799408
stage_a_to_original,SA-D016,development,D034,,0.46448955558199584
stage_a_to_original,SA-D016,development,D035,,0.59059782476058631
stage_a_to_original,SA-D016,development,D036,,0.48547892926539277
stage_a_to_original,SA-D016,development,D037,,0.70739889900531838
stage_a_to_original,SA-D016,development,D038,,0.69178914260608415
stage_a_to_original,SA-D016,development,D039,,0.51234082867619757
stage_a_to_original,SA-D016,development,D040,,0.86256453515830733
stage_a_to_original,SA-D016,development,D041,,1.2299656309720872
stage_a_to_original,SA-D016,development,D042,,1.3676945711898381
stage_a_to_original,SA-D016,development,D043,,1.3290093661287374
stage_a_to_original,SA-D016,development,D044,,0.73602985888938532
stage_a_to_original,SA-D016,development,D045,,1.7267236252344018
stage_a_to_original,SA-D016,development,D046,,1.0779908658463007
stage_a_to_original,SA-D016,development,D047,,1.4354191264055844
stage_a_to_original,SA-D016,development,D048,,1.3617179823504995
stage_a_to_original,SA-D016,development,D049,,1.2804502814856311
stage_a_to_original,SA-D016,development,D050,,1.1733469198615585
stage_a_to_original,SA-D016,development,D051,,1.1992266788696608
stage_a_to_original,SA-D016,development,D052,,1.0960474015191575
stage_a_to_original,SA-D016,development,D053,,1.1019048250272341
stage_a_to_original,SA-D016,development,D054,,0.88660613990997572
stage_a_to_original,SA-D016,development,D055,,1.3617850554993798
stage_a_to_original,SA-D016,development,D056,,1.3173672886161041
stage_a_to_original,SA-D016,development,D057,,1.5054889065580679
stage_a_to_original,SA-D016,development,D058,,1.5482301818795707
stage_a_to_original,SA-D016,development,D059,,1.1455969057753235
stage_a_to_original,SA-D016,development,D060,,1.0838018073065108
stage_a_to_original,SA-D016,development,D061,,0.74132445914898704
stage_a_to_original,SA-D016,development,D062,,1.5106432105756151
stage_a_to_original,SA-D016,development,D063,,0.62664030619075728
stage_a_to_original,SA-D016,development,D064,,1.2131787286479403
stage_a_to_original,SA-D016,development,D065,,1.2774927237613904
stage_a_to_original,SA-D016,development,D066,,1.1661314295457521
stage_a_to_original,SA-D016,development,D067,,1.000213077409535
stage_a_to_original,SA-D016,development,D068,,1.0298944786667124
stage_a_to_original,SA-D016,development,D069,,1.6277031925751022
stage_a_to_original,SA-D016,development,D070,,1.0572406336909086
stage_a_to_original,SA-D016,development,D071,,1.6318672702516455
stage_a_to_original,SA-D016,development,D072,,1.3901285943068662
stage_a_to_original,SA-D016,development,D073,,1.542076587707603
stage_a_to_original,SA-D016,development,D074,,1.3297792860650479
stage_a_to_original,SA-D016,development,D075,,1.2686654275593456
stage_a_to_original,SA-D016,development,D076,,1.1154743956058131
stage_a_to_original,SA-D016,development,D077,,1.453546563704216
stage_a_to_original,SA-D016,development,D078,,1.0630563381856575
stage_a_to_original,SA-D016,development,D079,,1.0531169163595295
stage_a_to_original,SA-D016,development,D080,,1.2883207936112906
stage_a_to_original,SA-D016,development,D081,,1.1713111578786348
stage_a_to_original,SA-D016,development,D082,,1.3371647176664723
stage_a_to_original,SA-D016,development,D083,,1.1928888831836106
stage_a_to_original,SA-D016,development,D084,,1.0103666000213545
stage_a_to_original,SA-D016,development,D085,,1.2532171964168208
stage_a_to_original,SA-D016,development,D086,,1.265944897812102
stage_a_to_original,SA-D016,development,D087,,1.8152975514022194
stage_a_to_original,SA-D016,development,D088,,1.5410633849257702
stage_a_to_original,SA-D016,development,D089,,1.2891210326240965
stage_a_to_original,SA-D016,development,D090,,1.1933771447974741
stage_a_to_original,SA-D016,development,D091,,1.0090702008986225
stage_a_to_original,SA-D016,development,D092,,0.98859025627870378
stage_a_to_original,SA-D016,development,D093,,1.0175750733230311
stage_a_to_original,SA-D016,development,D094,,1.199358981441849
stage_a_to_original,SA-D016,development,D095,,1.2686069511306066
stage_a_to_original,SA-D016,development,D096,,1.3792136964598047
stage_a_to_original,SA-D016,development,D097,,1.1106438140505535
stage_a_to_original,SA-D016,development,D098,,1.3966366936620624
stage_a_to_original,SA-D016,development,D099,,1.0591899817589361
stage_a_to_original,SA-D017,development,D000,,0.98248664365339455
stage_a_to_original,SA-D017,development,D001,,0.60675287037711534
stage_a_to_original,SA-D017,development,D002,,0.80012418609598845
stage_a_to_original,SA-D017,development,D003,,1.4732828714956907
stage_a_to_original,SA-D017,development,D004,,1.8938234089733184
stage_a_to_original,SA-D017,development,D005,,0.68965757768174141
stage_a_to_original,SA-D017,development,D006,,0.86805236537784614
stage_a_to_original,SA-D017,development,D007,,0.73744949353036648
stage_a_to_original,SA-D017,development,D008,,0.56297020547090759
stage_a_to_original,SA-D017,development,D009,,0.31588730031449869
stage_a_to_original,SA-D017,development,D010,,0.45022207226733885
stage_a_to_original,SA-D017,development,D011,,0.90881063089417213
stage_a_to_original,SA-D017,development,D012,,0.46675193816476662
stage_a_to_original,SA-D017,development,D013,,0.43320259509764647
stage_a_to_original,SA-D017,development,D014,,0.19965887526413548
stage_a_to_original,SA-D017,development,D015,,0.29124740763018525
stage_a_to_original,SA-D017,development,D016,,0.70878581707039778
stage_a_to_original,SA-D017,development,D017,,0.90484254579423373
stage_a_to_original,SA-D017,development,D018,,0.64321057920318314
stage_a_to_original,SA-D017,development,D019,,0.71238882371093881
stage_a_to_original,SA-D017,development,D020,,0.75987556354293817
stage_a_to_original,SA-D017,development,D021,,0.359666749544933
stage_a_to_original,SA-D017,development,D022,,0.5766810423270855
stage_a_to_original,SA-D017,development,D023,,0.61984612396065575
stage_a_to_original,SA-D017,development,D024,,0.89901110339486512
stage_a_to_original,SA-D017,development,D025,,0.71731550157210799
stage_a_to_original,SA-D017,development,D026,,0.26870551198340498
stage_a_to_original,SA-D017,development,D027,,0.89491399866856247
stage_a_to_original,SA-D017,development,D028,,0.67421400136155019
stage_a_to_original,SA-D017,development,D029,,0.63395304608511172
stage_a_to_original,SA-D017,development,D030,,0.71988259640170627
stage_a_to_original,SA-D017,development,D031,,0.67996155109536049
stage_a_to_original,SA-D017,development,D032,,0.67669010754323278
stage_a_to_original,SA-D017,development,D033,,0.86097236276360545
stage_a_to_original,SA-D017,development,D034,,0.34513885455163068
stage_a_to_original,SA-D017,development,D035,,0.51534476721700362
stage_a_to_original,SA-D017,development,D036,,0.40409635529571103
stage_a_to_original,SA-D017,development,D037,,0.6593484361351668
stage_a_to_original,SA-D017,development,D038,,0.60902339215029477
stage_a_to_original,SA-D017,development,D039,,0.4379011436918806
stage_a_to_original,SA-D017,development,D040,,0.76216712809518927
stage_a_to_original,SA-D017,development,D041,,1.1564739867279652
stage_a_to_original,SA-D017,development,D042,,1.3630607801649131
stage_a_to_original,SA-D017,development,D043,,1.2427196448819342
stage_a_to_original,SA-D017,development,D044,,0.71865547013557096
stage_a_to_original,SA-D017,development,D045,,1.6909514106200403
stage_a_to_original,SA-D017,development,D046,,0.99509242501398154
stage_a_to_original,SA-D017,development,D047,,1.346200471400838
stage_a_to_original,SA-D017,development,D048,,1.2646984496276903
stage_a_to_original,SA-D017,development,D049,,1.2376059657572727
stage_a_to_original,SA-D017,development,D050,,1.1841854910455865
stage_a_to_original,SA-D017,development,D051,,1.2373393093292719
stage_a_to_original,SA-D017,development,D052,,1.0432382199962373
stage_a_to_original,SA-D017,development,D053,,1.0707989418229928
stage_a_to_original,SA-D017,development,D054,,0.84780888065518389
stage_a_to_original,SA-D017,development,D055,,1.3383849702160144
stage_a_to_original,SA-D017,development,D056,,1.3436086135822602
stage_a_to_original,SA-D017,development,D057,,1.5276342561597631
stage_a_to_original,SA-D017,development,D058,,1.4869366137735158
stage_a_to_original,SA-D017,development,D059,,1.0578300255664819
stage_a_to_original,SA-D017,development,D060,,0.95898322961275062
stage_a_to_original,SA-D017,development,D061,,0.7765074084261917
stage_a_to_original,SA-D017,development,D062,,1.4067439921055325
stage_a_to_original,SA-D017,development,D063,,0.55326976777111214
stage_a_to_original,SA-D017,development,D064,,1.1787929080990336
stage_a_to_original,SA-D017,development,D065,,1.2938413551568468
stage_a_to_original,SA-D017,development,D066,,1.1632187794667463
stage_a_to_original,SA-D017,development,D067,,0.98196251529095979
stage_a_to_original,SA-D017,development,D068,,0.99385757283324216
stage_a_to_original,SA-D017,development,D069,,1.5261005147624258
stage_a_to_original,SA-D017,development,D070,,1.0498582583634812
stage_a_to_original,SA-D017,development,D071,,1.5646163979120957
stage_a_to_original,SA-D017,development,D072,,1.2947363836713874
stage_a_to_original,SA-D017,development,D073,,1.448330119051769
stage_a_to_original,SA-D017,development,D074,,1.2301237340690205
stage_a_to_original,SA-D017,development,D075,,1.146571291291469
stage_a_to_original,SA-D017,development,D076,,1.1197264509888112
stage_a_to_original,SA-D017,development,D077,,1.3956498044022756
stage_a_to_original,SA-D017,development,D078,,0.97553534197880987
stage_a_to_original,SA-D017,development,D079,,0.99604074267924514
stage_a_to_original,SA-D017,development,D080,,1.257561700448367
stage_a_to_original,SA-D017,development,D081,,1.1605872547992986
stage_a_to_original,SA-D017,development,D082,,1.2516592734548144
stage_a_to_original,SA-D017,development,D083,,1.1206722367624495
stage_a_to_original,SA-D017,development,D084,,0.98234947619851243
stage_a_to_original,SA-D017,development,D085,,1.2652267439435849
stage_a_to_original,SA-D017,development,D086,,1.2162281973152647
stage_a_to_original,SA-D017,development,D087,,1.7488092505856374
stage_a_to_original,SA-D017,development,D088,,1.4682719971534963
stage_a_to_original,SA-D017,development,D089,,1.2203307613116687
stage_a_to_original,SA-D017,development,D090,,1.2248170427970082
stage_a_to_original,SA-D017,development,D091,,0.9096600523221382
stage_a_to_original,SA-D017,development,D092,,0.93430295880369751
stage_a_to_original,SA-D017,development,D093,,0.90913364118772488
stage_a_to_original,SA-D017,development,D094,,1.1095317969716867
stage_a_to_original,SA-D017,development,D095,,1.1834271701307271
stage_a_to_original,SA-D017,development,D096,,1.2795229062485733
stage_a_to_original,SA-D017,development,D097,,1.128749853406005
stage_a_to_original,SA-D017,development,D098,,1.3889843565404199
stage_a_to_original,SA-D017,development,D099,,1.0095197882209312
stage_a_to_original,SA-D018,development,D000,,0.8375703187382052
stage_a_to_original,SA-D018,development,D001,,0.3597190124979453
stage_a_to_original,SA-D018,development,D002,,0.80816294741377304
stage_a_to_original,SA-D018,development,D003,,1.6294983987904383
stage_a_to_original,SA-D018,development,D004,,2.0273617351719904
stage_a_to_original,SA-D018,development,D005,,0.32951634006453812
stage_a_to_original,SA-D018,development,D006,,0.47815136110692646
stage_a_to_original,SA-D018,development,D007,,0.70526900304550599
stage_a_to_original,SA-D018,development,D008,,0.55488927576813174
stage_a_to_original,SA-D018,development,D009,,0.74959456849250861
stage_a_to_original,SA-D018,development,D010,,0.56464099798210843
stage_a_to_original,SA-D018,development,D011,,0.55926994599292923
stage_a_to_original,SA-D018,development,D012,,0.69239044569559582
stage_a_to_original,SA-D018,development,D013,,0.60607606580746076
stage_a_to_original,SA-D018,development,D014,,0.66167083375889912
stage_a_to_original,SA-D018,development,D015,,0.74979903497149969
stage_a_to_original,SA-D018,development,D016,,0.67725164709247909
stage_a_to_original,SA-D018,development,D017,,0.44898545487614117
stage_a_to_original,SA-D018,development,D018,,0.632868884680439
stage_a_to_original,SA-D018,development,D019,,0.72955062950406813
stage_a_to_original,SA-D018,development,D020,,0.78686013158923418
stage_a_to_original,SA-D018,development,D021,,0.75135873306475998
stage_a_to_original,SA-D018,development,D022,,0.48284518848441788
stage_a_to_original,SA-D018,development,D023,,0.60516164717886511
stage_a_to_original,SA-D018,development,D024,,0.54440089576253692
stage_a_to_original,SA-D018,development,D025,,0.7684561450834877
stage_a_to_original,SA-D018,development,D026,,0.71394992753666942
stage_a_to_original,SA-D018,development,D027,,0.58707265300718492
stage_a_to_original,SA-D018,development,D028,,0.2360130867737239
stage_a_to_original,SA-D018,development,D029,,0.35828648223215281
stage_a_to_original,SA-D018,development,D030,,0.69971970333703026
stage_a_to_original,SA-D018,development,D031,,0.51379480088297136
stage_a_to_original,SA-D018,development,D032,,0.47424326548879242
stage_a_to_original,SA-D018,development,D033,,0.49172079301168797
stage_a_to_original,SA-D018,development,D034,,0.77021378433851628
stage_a_to_original,SA-D018,development,D035,,0.6481282351405504
stage_a_to_original,SA-D018,development,D036,,0.59129228637346043
stage_a_to_original,SA-D018,development,D037,,0.35336119496717422
stage_a_to_original,SA-D018,development,D038,,0.59781981873978152
stage_a_to_original,SA-D018,development,D039,,0.6653772200615623
stage_a_to_original,SA-D018,development,D040,,1.1867012385373052
stage_a_to_original,SA-D018,development,D041,,1.0254962138343688
stage_a_to_original,SA-D018,development,D042,,1.420160283164654
